year,state,party,two_party_pct
1984,IN,DEMOCRAT,0.47584108311481826
1984,IN,REPUBLICAN,0.5241589168851817
1984,KS,DEMOCRAT,0.45233624920624116
1984,KS,REPUBLICAN,0.5476637507937587
1984,KY,DEMOCRAT,0.5750780010387688
1984,KY,REPUBLICAN,0.49574233212143626
1984,LA,DEMOCRAT,1.0
1984,LA,REPUBLICAN,1.0
1984,MA,DEMOCRAT,0.7112484238087
1984,MA,REPUBLICAN,0.2887515761913
1984,MD,DEMOCRAT,0.6490346186004309
1984,MD,REPUBLICAN,0.3509653813995692
1984,ME,DEMOCRAT,0.29731481297589935
1984,ME,REPUBLICAN,0.7026851870241007
1984,MI,DEMOCRAT,0.568521756581241
1984,MI,REPUBLICAN,0.431478243418759
1984,MN,DEMOCRAT,0.5485022503075239
1984,MN,REPUBLICAN,0.45149774969247614
1984,MO,DEMOCRAT,0.5643115758221946
1984,MO,REPUBLICAN,0.4901494772000311
1984,MS,DEMOCRAT,0.6162353664803415
1984,MS,REPUBLICAN,0.4797057918995731
1984,MT,DEMOCRAT,0.5067293767119534
1984,MT,REPUBLICAN,0.49327062328804666
1984,NC,DEMOCRAT,0.5309024753443286
1984,NC,REPUBLICAN,0.4690975246556714
1984,ND,DEMOCRAT,0.7869944190536037
1984,ND,REPUBLICAN,0.21300558094639635
1984,NE,DEMOCRAT,0.2588525709148896
1984,NE,REPUBLICAN,0.7411474290851103
1984,NH,DEMOCRAT,0.32045992623589936
1984,NH,REPUBLICAN,0.6795400737641006
1984,NJ,DEMOCRAT,0.5228541410770949
1984,NJ,REPUBLICAN,0.47714585892290506
1984,NM,DEMOCRAT,0.4057576503566141
1984,NM,REPUBLICAN,0.5942423496433858
1984,NV,DEMOCRAT,0.4176173968581818
1984,NV,REPUBLICAN,0.5823826031418182
1984,NY,DEMOCRAT,0.5583545072743635
1984,NY,REPUBLICAN,0.44164549272563647
1984,OH,DEMOCRAT,0.5080637868563863
1984,OH,REPUBLICAN,0.5165330238007944
1984,OK,DEMOCRAT,0.5832397124030672
1984,OK,REPUBLICAN,0.4167602875969328
1984,OR,DEMOCRAT,0.544228014484691
1984,OR,REPUBLICAN,0.455771985515309
1984,PA,DEMOCRAT,0.5393558864066358
1984,PA,REPUBLICAN,0.4815824823930626
1984,RI,DEMOCRAT,0.5045100112406229
1984,RI,REPUBLICAN,0.4954899887593771
1984,SC,DEMOCRAT,0.5436591968868286
1984,SC,REPUBLICAN,0.45634080311317143
1984,SD,DEMOCRAT,0.5736507896351297
1984,SD,REPUBLICAN,0.4263492103648702
1984,TN,DEMOCRAT,0.538465852899654
1984,TN,REPUBLICAN,0.46153414710034596
1984,TX,DEMOCRAT,0.6483764400682676
1984,TX,REPUBLICAN,0.47469180590783877
1984,UT,DEMOCRAT,0.3445176475910441
1984,UT,REPUBLICAN,0.6554823524089559
1984,VA,DEMOCRAT,0.48309158647481176
1984,VA,REPUBLICAN,0.5169084135251882
1984,VT,DEMOCRAT,0.2896561652710128
1984,VT,REPUBLICAN,0.7103438347289872
1984,WA,DEMOCRAT,0.5554608967210406
1984,WA,REPUBLICAN,0.4445391032789594
1984,WI,DEMOCRAT,0.5105906858103746
1984,WI,REPUBLICAN,0.4894093141896254
1984,WV,DEMOCRAT,0.6124931914955583
1984,WV,REPUBLICAN,0.3875068085044417
1984,WY,DEMOCRAT,0.24909963007425676
1984,WY,REPUBLICAN,0.7509003699257433
1986,AK,DEMOCRAT,0.4211097968746446
1986,AK,REPUBLICAN,0.5788902031253554
1986,AL,DEMOCRAT,0.67154787474102
1986,AL,REPUBLICAN,0.4243875359362686
1986,AR,DEMOCRAT,0.6088738831515056
1986,AR,REPUBLICAN,0.3911261168484944
1986,AZ,DEMOCRAT,0.4378341969101902
